case_id,title,correlation_type,status,source,result_summary
72,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",reentry_debris_recent_decay,source_unavailable_html_response,"CelesTrak recent decays feed","CelesTrak recently-decayed page returned HTML through the public endpoint, not machine-readable JSON in this run. Historical reentry/debris checks remain unavailable from this unauthenticated source; use Space-Track/Aerospace/manual historical reentry database if credentials/source are available."
73,"DOW-UAP-D64, Mission Report, Iran, November 2020",reentry_debris_recent_decay,source_unavailable_html_response,"CelesTrak recent decays feed","CelesTrak recently-decayed page returned HTML through the public endpoint, not machine-readable JSON in this run. Historical reentry/debris checks remain unavailable from this unauthenticated source; use Space-Track/Aerospace/manual historical reentry database if credentials/source are available."
74,"DOW-UAP-D65, Mission Report, Arabian Gulf, July 2020",reentry_debris_recent_decay,source_unavailable_html_response,"CelesTrak recent decays feed","CelesTrak recently-decayed page returned HTML through the public endpoint, not machine-readable JSON in this run. Historical reentry/debris checks remain unavailable from this unauthenticated source; use Space-Track/Aerospace/manual historical reentry database if credentials/source are available."
76,"DOW-UAP-D74, Mission Report, Syria, November 2023",reentry_debris_recent_decay,source_unavailable_html_response,"CelesTrak recent decays feed","CelesTrak recently-decayed page returned HTML through the public endpoint, not machine-readable JSON in this run. Historical reentry/debris checks remain unavailable from this unauthenticated source; use Space-Track/Aerospace/manual historical reentry database if credentials/source are available."
77,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",reentry_debris_recent_decay,source_unavailable_html_response,"CelesTrak recent decays feed","CelesTrak recently-decayed page returned HTML through the public endpoint, not machine-readable JSON in this run. Historical reentry/debris checks remain unavailable from this unauthenticated source; use Space-Track/Aerospace/manual historical reentry database if credentials/source are available."
107,"FBI Photo A1",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
108,"FBI Photo A2",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
109,"FBI Photo A3",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
110,"FBI Photo A4",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
111,"FBI Photo A5",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
112,"FBI Photo A6",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
113,"FBI Photo A7",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
114,"FBI Photo A8",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
115,"FBI Photo B1",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
116,"FBI Photo B10",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
117,"FBI Photo B11",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
118,"FBI Photo B12",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
119,"FBI Photo B13",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
120,"FBI Photo B14",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
121,"FBI Photo B15",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
122,"FBI Photo B16",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
123,"FBI Photo B17",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
124,"FBI Photo B18",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
125,"FBI Photo B19",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
126,"FBI Photo B2",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
127,"FBI Photo B20",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
128,"FBI Photo B21",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
129,"FBI Photo B22",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
130,"FBI Photo B23",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
131,"FBI Photo B24",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
132,"FBI Photo B3",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
133,"FBI Photo B4",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
134,"FBI Photo B5",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
135,"FBI Photo B6",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
136,"FBI Photo B7",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
137,"FBI Photo B8",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
138,"FBI Photo B9",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
139,"NASA-UAP-D1, Apollo 12 Transcript, 1969",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: year_only."
140,"NASA-UAP-D2, Apollo 17 Transcript, 1972",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: year_only."
141,"NASA-UAP-D4, Apollo 11 Technical Crew Debriefing, 1969",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: year_only."
142,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: year_only."
143,"NASA-UAP-D6, Apollo 17 Technical Crew Debriefing, 1973",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: year_only."
144,"NASA-UAP-D7, Skylab Techincal Crew Debriefing 1973",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: year_only."
145,"NASA-UAP-VM1, Apollo 12, 1969",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: year_only."
146,"NASA-UAP-VM2, Apollo 12, 1969",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: year_only."
147,"NASA-UAP-VM3, Apollo 12, 1969",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: year_only."
148,"NASA-UAP-VM4, Apollo 12, 1969",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: year_only."
149,"NASA-UAP-VM5, Apollo 12, 1969",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: year_only."
150,"NASA-UAP-VM6, Apollo 17, 1972",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: year_only."
151,"State Department UAP Cable 1, Papua New Guinea, January 28, 1985",reentry_debris_recent_decay,source_unavailable_html_response,"CelesTrak recent decays feed","CelesTrak recently-decayed page returned HTML through the public endpoint, not machine-readable JSON in this run. Historical reentry/debris checks remain unavailable from this unauthenticated source; use Space-Track/Aerospace/manual historical reentry database if credentials/source are available."
152,"State Department UAP Cable 2, Kazakhstan, January 31, 1994",reentry_debris_recent_decay,source_unavailable_html_response,"CelesTrak recent decays feed","CelesTrak recently-decayed page returned HTML through the public endpoint, not machine-readable JSON in this run. Historical reentry/debris checks remain unavailable from this unauthenticated source; use Space-Track/Aerospace/manual historical reentry database if credentials/source are available."
153,"State Department UAP Cable 3, Tbilisi, Georgia, October 30, 2001",reentry_debris_recent_decay,source_unavailable_html_response,"CelesTrak recent decays feed","CelesTrak recently-decayed page returned HTML through the public endpoint, not machine-readable JSON in this run. Historical reentry/debris checks remain unavailable from this unauthenticated source; use Space-Track/Aerospace/manual historical reentry database if credentials/source are available."
154,"State Department UAP Cable 4, Ashgabat, Turkmenistan, November 5, 2004",reentry_debris_recent_decay,source_unavailable_html_response,"CelesTrak recent decays feed","CelesTrak recently-decayed page returned HTML through the public endpoint, not machine-readable JSON in this run. Historical reentry/debris checks remain unavailable from this unauthenticated source; use Space-Track/Aerospace/manual historical reentry database if credentials/source are available."
155,"State Department UAP Cable 5, Mexico, September 16, 2003",reentry_debris_recent_decay,source_unavailable_html_response,"CelesTrak recent decays feed","CelesTrak recently-decayed page returned HTML through the public endpoint, not machine-readable JSON in this run. Historical reentry/debris checks remain unavailable from this unauthenticated source; use Space-Track/Aerospace/manual historical reentry database if credentials/source are available."
156,"USPER Statement about UAP Sighting",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: vague_date."
157,"FBI September 2023 Sighting - Composite Sketch",reentry_debris_recent_decay,source_unavailable_html_response,"CelesTrak recent decays feed","CelesTrak recently-decayed page returned HTML through the public endpoint, not machine-readable JSON in this run. Historical reentry/debris checks remain unavailable from this unauthenticated source; use Space-Track/Aerospace/manual historical reentry database if credentials/source are available."
158,"FBI September 2023 Sighting - Serial 3",reentry_debris_recent_decay,source_unavailable_html_response,"CelesTrak recent decays feed","CelesTrak recently-decayed page returned HTML through the public endpoint, not machine-readable JSON in this run. Historical reentry/debris checks remain unavailable from this unauthenticated source; use Space-Track/Aerospace/manual historical reentry database if credentials/source are available."
159,"FBI September 2023 Sighting - Serial 4",reentry_debris_recent_decay,source_unavailable_html_response,"CelesTrak recent decays feed","CelesTrak recently-decayed page returned HTML through the public endpoint, not machine-readable JSON in this run. Historical reentry/debris checks remain unavailable from this unauthenticated source; use Space-Track/Aerospace/manual historical reentry database if credentials/source are available."
160,"FBI September 2023 Sighting - Serial 5",reentry_debris_recent_decay,source_unavailable_html_response,"CelesTrak recent decays feed","CelesTrak recently-decayed page returned HTML through the public endpoint, not machine-readable JSON in this run. Historical reentry/debris checks remain unavailable from this unauthenticated source; use Space-Track/Aerospace/manual historical reentry database if credentials/source are available."
161,"Western US Event",reentry_debris_recent_decay,not_queryable,"CelesTrak recent decays feed","Reentry/debris lookup not fetched: year_only."
20,"NASA-UAP-D3, Gemini 7 Transcript, 1965",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Titan II GLV | Gemini VII at 1965-12-04T19:30:03Z status=Launch Successful | Scout X-4 | FR-1 at 1965-12-06T21:05:47Z status=Launch Successful"
21,"NASA-UAP-D3A, Gemini 7 Audio Excerpt, 1965",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Titan II GLV | Gemini VII at 1965-12-04T19:30:03Z status=Launch Successful | Scout X-4 | FR-1 at 1965-12-06T21:05:47Z status=Launch Successful"
22,"331_120752_Numeric_Files_1944–1945_37153_German_Armament_Equipment_Documents",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs: no launches in +/-1 day window."
23,341_110448_Records_Relating_to_the_Collection_and_Dissemination_of_Intelligence_1948-1955-TS_CONT_No.2_2-5300-2-5399,space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs: no launches in +/-1 day window."
24,"341_110677_Numerical_File,_5-2500",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs: no launches in +/-1 day window."
31,65_HS1-101634279_100-DE-18221_Serial_844,space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs: no launches in +/-1 day window."
32,65_HS1-101634279_100-DE-26505,space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs: no launches in +/-1 day window."
35,"DOW-UAP-D10, Mission Report, Middle East, May 2022",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Long March 2D | Jilin-1 Wideband-01C & High Resolution 03D-27 to 33 at 2022-05-05T02:30:00Z status=Launch Successful | Falcon 9 Block 5 | Starlink Group 4-17 at 2022-05-06T09:42:00Z status=Launch Successful"
36,"DOW-UAP-D12, Mission Report, Iraq, May 2022",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Soyuz 2.1a | Kosmos 2556 (Bars-M No. 3) at 2022-05-19T07:30:00Z status=Launch Successful | Atlas V N22 | CST-100 Starliner Orbital Flight Test 2 (OFT-2) at 2022-05-19T22:54:47Z status=Launch Successful | Long March 2C/YZ-1S | RSW-04 - 06 at 2022-05-20T10:20:00Z status=Launch Successful"
37,"DOW-UAP-D14, Mission Report, Iraq, May 2022",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs: no launches in +/-1 day window."
38,"DOW-UAP-D16, Mission Report, Syria, July 2022",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Soyuz 2.1v/Volga | Kosmos 2558 at 2022-08-01T20:00:00Z status=Launch Successful"
39,"DOW-UAP-D18, Mission Report, Iraq, December 2022",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Soyuz 2.1b | Kosmos 2565 (Lotos-S1 #7) at 2022-11-30T21:00:00Z status=Launch Successful"
40,"DOW-UAP-D19, Mission Report, Syria, February 21, 2023",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs: no launches in +/-1 day window."
41,"DOW-UAP-D20, Mission Report, Iraq, 2023",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Long March 2D | PIESAT-1 x 4 at 2023-03-30T10:43:00Z status=Launch Successful | Long March 4C | Yaogan 34-04 at 2023-03-31T06:17:00Z status=Launch Successful"
42,"DOW-UAP-D23, Mission Report, United Arab Emirates, October 2023",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Falcon 9 Block 5 | Starlink Group 6-25 at 2023-10-30T23:20:30Z status=Launch Successful | Long March 6A | Tianhui 5 at 2023-10-31T22:41:00Z status=Launch Successful"
43,"DOW-UAP-D23, Mission Report, United Arab Emirates, October 2023",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Falcon 9 Block 5 | Starlink Group 6-25 at 2023-10-30T23:20:30Z status=Launch Successful | Long March 6A | Tianhui 5 at 2023-10-31T22:41:00Z status=Launch Successful"
44,"DOW-UAP-D25, Mission Report, Greece, January 2024",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Falcon 9 Block 5 | Starlink Group 7-11 at 2024-01-24T00:35:00Z status=Launch Successful | SpaceShipTwo | Galactic 06 at 2024-01-26T15:00:00Z status=Launch Successful"
45,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Ceres-1 | 3 satellites at 2024-06-06T04:50:00Z status=Launch Successful | Starship | Integrated Flight Test 4 at 2024-06-06T12:00:00Z status=Launch Successful | Falcon 9 Block 5 | Starlink Group 10-1 at 2024-06-08T00:00:00Z status=Launch Successful | Falcon 9 Block 5 | Starlink Group 8-8 at 2024-06-08T10:54:00Z status=Launch Successful | SpaceShipTwo | Galactic 07 at 2024-06-08T13:30:00Z status=Launch Successful"
46,"DOW-UAP-D28, Mission Report, Iraq, September 2024",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Long March 3B/YZ-1 | Beidou-3 M25 & M27 at 2024-09-19T00:54:00Z status=Launch Successful | Long March 2D | Jilin-1 Wideband 02B-01 to 06 at 2024-09-20T04:01:00Z status=Launch Successful | Kuaizhou 1A | Tianqi 29-32 at 2024-09-20T09:33:00Z status=Launch Successful | Falcon 9 Block 5 | Starlink Group 9-17 at 2024-09-20T13:50:00Z status=Launch Successful | Electron | Kinéis Killed the RadIoT Star (Kinéis 6-10) at 2024-09-20T23:01:00Z status=Launch Successful"
48,"DOW-UAP-D32, Mission Report, Syria, October 2024",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Falcon 9 Block 5 | OneWeb 20 at 2024-10-20T05:09:00Z status=Launch Successful"
49,"DOW-UAP-D32, Mission Report, Syria, October 2024",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Falcon 9 Block 5 | OneWeb 20 at 2024-10-20T05:09:00Z status=Launch Successful"
50,"DOW-UAP-D32, Mission Report, Syria, October 2024",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Falcon 9 Block 5 | OneWeb 20 at 2024-10-20T05:09:00Z status=Launch Successful"
51,"DOW-UAP-D33, Mission Report, Greece, October 2023",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Long March 2F/G | Shenzhou 17 at 2023-10-26T03:04:00Z status=Launch Successful | Soyuz 2.1b | Kosmos 2570 (Lotos-S1 #8) at 2023-10-27T04:00:00Z status=Launch Successful"
52,"DOW-UAP-D35, Mission Report, Greece, October 2023",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Falcon 9 Block 5 | Starlink Group 7-6 at 2023-10-29T09:00:00Z status=Launch Successful | Falcon 9 Block 5 | Starlink Group 6-25 at 2023-10-30T23:20:30Z status=Launch Successful"
53,"DOW-UAP-D38, Range Fouler Debrief, Middle East, May 2020",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs: no launches in +/-1 day window."
55,"DOW-UAP-D42, Range Fouler Debrief, Japan, 2023",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Falcon 9 Block 5 | SAOCOM 1B at 2020-08-30T23:18:00Z status=Launch Successful | Electron | I Can’t Believe It’s Not Optical (Capella 2 & First Light) at 2020-08-31T03:05:47Z status=Launch Successful"
56,"DOW-UAP-D44, Range Fouler Reporting Form, Gulf of Aden, October 2020",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Soyuz 2.1a | Soyuz MS-17 at 2020-10-14T05:45:04Z status=Launch Successful"
61,"DOW-UAP-D51, Email Correspondence, Pacific Time Zone, March 2023",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Soyuz 2.1a | Progress MS-33 (94P) at 2026-03-22T11:59:51Z status=Launch Successful | Falcon 9 Block 5 | Starlink Group 10-62 at 2026-03-22T14:43:00Z status=Launch Successful | Smart Dragon 3 | 10 x CentiSpace-1 at 2026-03-22T15:39:00Z status=Launch Successful | Soyuz 2.1b | 16 x Rassvet-3 at 2026-03-23T11:00:00Z status=Launch Successful"
64,"DOW-UAP-D55, Mission Report, Syria, November 2016",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Ariane 5 ES | Galileo L8 (FOC FM07 & FM12-FM14) at 2016-11-17T13:06:48Z status=Launch Successful | Soyuz-FG | Soyuz MS-03 at 2016-11-17T20:20:13Z status=Launch Successful | Atlas V 541 | GOES-R at 2016-11-19T22:42:00Z status=Launch Successful"
65,"DOW-UAP-D56, Range Fouler Debrief, Arabian Sea, August 2020",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Long March 2D | Gaofen-9-05 at 2020-08-23T02:19:00Z status=Launch Successful"
66,"DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Vega | SSMS PoC at 2020-09-03T01:51:10Z status=Launch Successful | Falcon 9 Block 5 | Starlink 11 at 2020-09-03T12:46:14Z status=Launch Successful | Starship SN6 | 150m Hop at 2020-09-03T13:00:00Z status=Launch Successful | Long March 2F/G | Chinese Reusable Space Vehicle at 2020-09-04T07:30:00Z status=Launch Successful"
69,"DOW-UAP-D60, Mission Report, Arabian Gulf, August 2020",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs launches in +/-1 day window: Falcon 9 Block 5 | Starlink 9 at 2020-08-07T05:12:00Z status=Launch Successful"
70,"DOW-UAP-D61, Mission Report, Arabian Gulf, August 2020",space_activity_launches,fetched,"The Space Devs Launch Library 2","The Space Devs: no launches in +/-1 day window."
71,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",space_activity_launches,fetch_error,"The Space Devs Launch Library 2","fetch_error: HTTP Error 429: Too Many Requests"
72,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",space_activity_launches,fetch_error,"The Space Devs Launch Library 2","fetch_error: HTTP Error 429: Too Many Requests"
73,"DOW-UAP-D64, Mission Report, Iran, November 2020",space_activity_launches,fetch_error,"The Space Devs Launch Library 2","fetch_error: HTTP Error 429: Too Many Requests"
74,"DOW-UAP-D65, Mission Report, Arabian Gulf, July 2020",space_activity_launches,fetch_error,"The Space Devs Launch Library 2","fetch_error: HTTP Error 429: Too Many Requests"
76,"DOW-UAP-D74, Mission Report, Syria, November 2023",space_activity_launches,fetch_error,"The Space Devs Launch Library 2","fetch_error: HTTP Error 429: Too Many Requests"
77,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",space_activity_launches,fetch_error,"The Space Devs Launch Library 2","fetch_error: HTTP Error 429: Too Many Requests"
115,"FBI Photo B1",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
116,"FBI Photo B10",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
117,"FBI Photo B11",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
118,"FBI Photo B12",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
119,"FBI Photo B13",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
120,"FBI Photo B14",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
121,"FBI Photo B15",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
122,"FBI Photo B16",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
123,"FBI Photo B17",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
124,"FBI Photo B18",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
125,"FBI Photo B19",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
126,"FBI Photo B2",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
127,"FBI Photo B20",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
128,"FBI Photo B21",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
129,"FBI Photo B22",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
130,"FBI Photo B23",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
131,"FBI Photo B24",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
132,"FBI Photo B3",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
133,"FBI Photo B4",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
134,"FBI Photo B5",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
135,"FBI Photo B6",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
136,"FBI Photo B7",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
137,"FBI Photo B8",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
138,"FBI Photo B9",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
139,"NASA-UAP-D1, Apollo 12 Transcript, 1969",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: year_only."
140,"NASA-UAP-D2, Apollo 17 Transcript, 1972",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: year_only."
145,"NASA-UAP-VM1, Apollo 12, 1969",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: year_only."
146,"NASA-UAP-VM2, Apollo 12, 1969",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: year_only."
147,"NASA-UAP-VM3, Apollo 12, 1969",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: year_only."
148,"NASA-UAP-VM4, Apollo 12, 1969",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: year_only."
149,"NASA-UAP-VM5, Apollo 12, 1969",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: year_only."
150,"NASA-UAP-VM6, Apollo 17, 1972",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: year_only."
151,"State Department UAP Cable 1, Papua New Guinea, January 28, 1985",space_activity_launches,fetch_error,"The Space Devs Launch Library 2","fetch_error: HTTP Error 429: Too Many Requests"
152,"State Department UAP Cable 2, Kazakhstan, January 31, 1994",space_activity_launches,fetch_error,"The Space Devs Launch Library 2","fetch_error: HTTP Error 429: Too Many Requests"
153,"State Department UAP Cable 3, Tbilisi, Georgia, October 30, 2001",space_activity_launches,fetch_error,"The Space Devs Launch Library 2","fetch_error: HTTP Error 429: Too Many Requests"
154,"State Department UAP Cable 4, Ashgabat, Turkmenistan, November 5, 2004",space_activity_launches,fetch_error,"The Space Devs Launch Library 2","fetch_error: HTTP Error 429: Too Many Requests"
155,"State Department UAP Cable 5, Mexico, September 16, 2003",space_activity_launches,fetch_error,"The Space Devs Launch Library 2","fetch_error: HTTP Error 429: Too Many Requests"
156,"USPER Statement about UAP Sighting",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: vague_date."
157,"FBI September 2023 Sighting - Composite Sketch",space_activity_launches,fetch_error,"The Space Devs Launch Library 2","fetch_error: HTTP Error 429: Too Many Requests"
158,"FBI September 2023 Sighting - Serial 3",space_activity_launches,fetch_error,"The Space Devs Launch Library 2","fetch_error: HTTP Error 429: Too Many Requests"
159,"FBI September 2023 Sighting - Serial 4",space_activity_launches,fetch_error,"The Space Devs Launch Library 2","fetch_error: HTTP Error 429: Too Many Requests"
160,"FBI September 2023 Sighting - Serial 5",space_activity_launches,fetch_error,"The Space Devs Launch Library 2","fetch_error: HTTP Error 429: Too Many Requests"
161,"Western US Event",space_activity_launches,not_queryable,"The Space Devs Launch Library 2","Space activity not fetched: year_only."
17,"18_100754_ General 1946-7_Vol_2",starlink_satellite_pass,not_queryable_missing_time_or_coordinates,"CelesTrak historical TLE candidate","Starlink/satellite pass lookup not fetched: requires exact event time plus narrow Earth coordinates and historical TLEs."
